,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
INSIG1,3.03466075669172e-13,0.386403035297634,0.54,0.328,1.11095895641727e-08,INSIG1,up
CSF3,3.05296421377417e-13,-0.847684135414843,0.017,0.22,1.11765966902059e-08,CSF3,down
TMEM63A,3.25897180681742e-13,-0.379885714162801,0.268,0.481,1.19307698875779e-08,TMEM63A,down
TSPAN6,3.45713116522324e-13,0.40967548489429,0.689,0.524,1.26562114827658e-08,TSPAN6,up
LRFN5,3.54276486630967e-13,-0.478938709567703,0.009,0.206,1.29697078990731e-08,LRFN5,down
OAT,3.63443816151486e-13,0.442177528875434,0.8,0.688,1.33053146654898e-08,OAT,up
DCTPP1,3.68601389161381e-13,0.394336014234873,0.613,0.433,1.3494128255809e-08,DCTPP1,up
DGKA,3.79637019691053e-13,0.263050139673985,0.57,0.326,1.38981316538698e-08,DGKA,up
DGKH,3.80746963871988e-13,0.346128122130968,0.774,0.548,1.39387656003896e-08,DGKH,up
ZNRF2,3.86888042512476e-13,0.299034201329013,0.702,0.488,1.41635843483392e-08,ZNRF2,up
BRWD3,3.90759498067099e-13,0.300465488196672,0.574,0.335,1.43053144647384e-08,BRWD3,up
CEP128,3.9813924625954e-13,0.29477311969188,0.451,0.222,1.45754796663155e-08,CEP128,up
NCAPG2,4.11636917739335e-13,0.278571456423079,0.43,0.205,1.50696159215193e-08,NCAPG2,up
CDA,4.14753953546687e-13,-0.279620418709771,0.03,0.243,1.51837274853906e-08,CDA,down
NOLC1,4.16643417573961e-13,0.365726005706908,0.74,0.544,1.52528988739651e-08,NOLC1,up
TMC5,4.19866921218373e-13,-0.683001854452208,0.4,0.599,1.53709081188834e-08,TMC5,down
FIS1,4.3047165476997e-13,-0.376097921793859,0.702,0.782,1.57591368094738e-08,FIS1,down
MS4A8,4.43940085208019e-13,-1.16993736050924,0.009,0.207,1.62522025793804e-08,MS4A8,down
PIM3,4.46813930917302e-13,-0.54169759628506,0.651,0.739,1.63574111969515e-08,PIM3,down
LIPH,4.54919735084601e-13,0.296198687095067,0.306,0.125,1.66541565817122e-08,LIPH,up
SPRR1A,4.78339758617455e-13,0.377781038622408,0.174,0.043,1.75115402232264e-08,SPRR1A,up
AC079352.1,4.78456921537281e-13,-0.372132642798956,0.017,0.22,1.75158294405583e-08,AC079352.1,down
TMEM125,4.82895172413645e-13,-0.314872154424295,0.179,0.417,1.76783093668911e-08,TMEM125,down
DEGS1,4.8962279293781e-13,-0.379829204415979,0.328,0.56,1.79246008266603e-08,DEGS1,down
IRAK3,4.96742635637319e-13,-0.460850984454177,0.285,0.509,1.81852511480466e-08,IRAK3,down
EFNA5,5.02505336699544e-13,-0.504188776670631,0.604,0.75,1.83962178712336e-08,EFNA5,down
TLE4,5.07655925111232e-13,0.475946080353842,0.762,0.566,1.85847757623971e-08,TLE4,up
BEND7,5.0979579629199e-13,-0.250040712333222,0.111,0.356,1.86631143064535e-08,BEND7,down
FAM49B,5.32029913659762e-13,0.357752765045124,0.745,0.572,1.94770831091702e-08,FAM49B,up
BAG3,5.32252028860246e-13,0.446964025547921,0.847,0.722,1.94852145245448e-08,BAG3,up
SLC2A1,5.47606463494699e-13,0.525973507480751,0.719,0.546,2.00473250220774e-08,SLC2A1,up
ST6GALNAC1,5.51763942829893e-13,-0.629673915172195,0.481,0.606,2.01995261830595e-08,ST6GALNAC1,down
SPON1,5.52660281740724e-13,-0.519109275668431,0.03,0.233,2.02323402542461e-08,SPON1,down
CDH3,5.85976793036207e-13,0.473838150322353,0.6,0.356,2.14520244162625e-08,CDH3,up
SLCO1B3,6.10873816420178e-13,-0.50155701205194,0.043,0.255,2.23634795453263e-08,SLCO1B3,down
TUBGCP3,6.17694815861902e-13,0.255927974936287,0.494,0.266,2.26131895138884e-08,TUBGCP3,up
PDE4DIP,6.29744499917272e-13,-0.358185577810782,0.34,0.564,2.30543163974714e-08,PDE4DIP,down
HPRT1,6.63671195676028e-13,0.356983313247309,0.574,0.386,2.42963388025037e-08,HPRT1,up
TMEM258,6.84603287898912e-13,-0.381189613196108,0.864,0.919,2.50626417666913e-08,TMEM258,down
UQCRC1,6.94201907871646e-13,0.353825725615227,0.881,0.763,2.54140376452731e-08,UQCRC1,up
PTMS,6.97611516087014e-13,0.546294923925652,0.821,0.73,2.55388599924295e-08,PTMS,up
CMTM7,7.1754592868065e-13,-0.291635391013201,0.217,0.465,2.62686389030699e-08,CMTM7,down
INPP1,7.21342660334401e-13,0.335872220589233,0.643,0.417,2.64076334521821e-08,INPP1,up
AL139383.1,7.23644757508034e-13,-0.365686929389539,0.119,0.347,2.64919109276116e-08,AL139383.1,down
REPS2,7.57988550370821e-13,-0.378863975191301,0.187,0.431,2.77492028405254e-08,REPS2,down
LAMB3,7.89200842482457e-13,-0.520060584922385,0.591,0.759,2.88918536424403e-08,LAMB3,down
ELF2,8.16987868004661e-13,0.426540731704738,0.86,0.716,2.99091088597826e-08,ELF2,up
INSR,8.17929104262717e-13,-0.454824662506228,0.34,0.552,2.99435665779538e-08,INSR,down
PTPRG,8.68071887183465e-13,-0.571573982335117,0.421,0.617,3.17792437178995e-08,PTPRG,down
RPA3,8.97250797807311e-13,0.325376373469304,0.745,0.583,3.28474544569278e-08,RPA3,up
TMTC3,9.11201168684507e-13,0.271456123807642,0.536,0.319,3.33581635843711e-08,TMTC3,up
TSPAN4,9.17451807645207e-13,-0.256578781281936,0.136,0.37,3.35869932260834e-08,TSPAN4,down
FBN2,9.81221142672115e-13,-0.290601758750608,0.013,0.206,3.59215248120834e-08,FBN2,down
RB1,1.01484640307003e-12,0.436037353645046,0.813,0.72,3.71525119699908e-08,RB1,up
FYB2,1.02973928596545e-12,-0.329422052715222,0.06,0.269,3.7697725519909e-08,FYB2,down
ADIPOR2,1.06185285963894e-12,0.340074733617044,0.647,0.462,3.88733713385221e-08,ADIPOR2,up
MCC,1.10083646861859e-12,0.358860677414679,0.715,0.476,4.0300522279658e-08,MCC,up
RPL4,1.16806766297655e-12,0.322630672161845,0.949,0.964,4.27617890739087e-08,RPL4,up
SLC9A3R1,1.19717050707072e-12,0.404900484068344,0.821,0.694,4.3827215093352e-08,SLC9A3R1,up
SMARCC1,1.20219304546951e-12,0.358283514194957,0.838,0.715,4.40110852015933e-08,SMARCC1,up
PSMD2,1.22848818107973e-12,0.403664701726006,0.745,0.602,4.49737238211477e-08,PSMD2,up
AC007906.2,1.23855667059347e-12,-0.60761148201136,0.26,0.487,4.53423211537563e-08,AC007906.2,down
TMEM54,1.28670823399757e-12,0.352037606948461,0.736,0.608,4.71051017384171e-08,TMEM54,up
POR,1.34259138723431e-12,-0.359797600163987,0.604,0.729,4.91509280952609e-08,POR,down
GM2A,1.35934919351959e-12,0.258584507056535,0.511,0.289,4.97644146255585e-08,GM2A,up
TAP1,1.41079695366516e-12,0.390414463592267,0.6,0.392,5.16478656767279e-08,TAP1,up
KCNQ1,1.43271573815667e-12,-0.444003264507664,0.426,0.598,5.24502904581776e-08,KCNQ1,down
MISP,1.44455096371257e-12,-0.390834436946167,0.243,0.477,5.28835662305534e-08,MISP,down
PPP2R3A,1.48627679451082e-12,0.426928855924805,0.685,0.487,5.44111071702466e-08,PPP2R3A,up
ANXA1,1.56815663034913e-12,0.942807556199064,0.94,0.914,5.74086460804513e-08,ANXA1,up
GGCT,1.59695313610615e-12,0.435495479911076,0.728,0.566,5.84628573597099e-08,GGCT,up
SLC26A4,1.6678697740306e-12,-0.532661086903395,0.009,0.196,6.10590445574861e-08,SLC26A4,down
UBAC1,1.67819808209412e-12,0.356297537575009,0.711,0.536,6.14371535873836e-08,UBAC1,up
SMS,1.69024490941661e-12,0.463895507194679,0.8,0.694,6.18781758888327e-08,SMS,up
AGR2,1.70111619111007e-12,-1.70525204323173,0.74,0.755,6.22761626403486e-08,AGR2,down
PRKG1,1.830730980399e-12,-0.374139208190201,0.072,0.289,6.70212304614269e-08,PRKG1,down
MAML2,1.83441530863317e-12,-0.598819263078177,0.762,0.865,6.71561100337517e-08,MAML2,down
STARD13,1.84161801014761e-12,-0.283647050179599,0.089,0.306,6.74197937334937e-08,STARD13,down
ATG3,1.8534945044651e-12,0.352500466884931,0.74,0.585,6.78545803139627e-08,ATG3,up
QSOX1,1.87765151896901e-12,-0.255864573816085,0.37,0.604,6.87389444579365e-08,QSOX1,down
PSMD4,1.96170803249259e-12,0.304667994735778,0.809,0.647,7.18161693615213e-08,PSMD4,up
ZDHHC13,1.99927405576667e-12,0.41539800083569,0.655,0.442,7.31914239075622e-08,ZDHHC13,up
HOXB-AS3,2.11098463303819e-12,-0.324696652341191,0.204,0.432,7.7281036430895e-08,HOXB-AS3,down
GPX8,2.16031485481091e-12,-0.30169951533085,0.162,0.381,7.90869665197728e-08,GPX8,down
SLURP2,2.20275290422088e-12,-1.07803731825262,0.174,0.412,8.06405810706221e-08,SLURP2,down
OVOL1,2.39787674538774e-12,0.389819522731193,0.468,0.262,8.77838697718996e-08,OVOL1,up
AGBL4,2.40728706651315e-12,-0.765479927801936,0.051,0.256,8.81283722179798e-08,AGBL4,down
B9D1,2.4445414374813e-12,-0.317508039646329,0.179,0.405,8.94922174847529e-08,B9D1,down
ARL6IP1,2.56634545196664e-12,0.960994262859957,0.864,0.84,9.39513406510466e-08,ARL6IP1,up
SNHG15,2.59630723616493e-12,0.263384912741229,0.587,0.355,9.50482116087619e-08,SNHG15,up
ZNF506,2.71497966566872e-12,-0.260995203156874,0.14,0.377,9.93926905804661e-08,ZNF506,down
OCEL1,2.79314976090705e-12,-0.258499790109682,0.17,0.388,1.02254419597046e-07,OCEL1,down
IQCB1,2.81575740861128e-12,0.33553816620091,0.613,0.408,1.0308206297185e-07,IQCB1,up
SLC12A7,2.85691346299064e-12,-0.259319062511325,0.149,0.382,1.04588744966624e-07,SLC12A7,down
ARL1,2.88522750965498e-12,-0.398487229874186,0.596,0.727,1.05625293900959e-07,ARL1,down
MRPL33,2.92259334466739e-12,-0.406695391692254,0.723,0.793,1.06993219754928e-07,MRPL33,down
TUBA1C,2.93911666138105e-12,0.683472605154845,0.864,0.802,1.07598121856499e-07,TUBA1C,up
APP,2.94709160256465e-12,-0.435919812871719,0.783,0.882,1.07890076478289e-07,APP,down
SCGB1D2,3.01079022905835e-12,-1.27389842933103,0.017,0.21,1.10222019495597e-07,SCGB1D2,down
RESF1,3.07663835458705e-12,-0.589541005816579,0.502,0.663,1.12632653523077e-07,RESF1,down
PRXL2B,3.1705876334583e-12,-0.291387322387714,0.17,0.383,1.16072042673275e-07,PRXL2B,down
BNIP2,3.1942336169036e-12,0.252014940245657,0.732,0.529,1.16937698481224e-07,BNIP2,up
C3orf52,3.20079729181528e-12,0.364864204227217,0.481,0.285,1.17177988056066e-07,C3orf52,up
PEBP1,3.21903630360221e-12,-0.380285794185713,0.834,0.911,1.17845700038573e-07,PEBP1,down
MIR200CHG,3.27573376884331e-12,-0.272948219252393,0.149,0.37,1.19921337543585e-07,MIR200CHG,down
ACADVL,3.33654003073649e-12,-0.380279794927213,0.736,0.823,1.22147393985232e-07,ACADVL,down
CTNNAL1,3.36283750309805e-12,-0.378853902214484,0.264,0.491,1.23110118150917e-07,CTNNAL1,down
SOD3,3.45098804501603e-12,-0.585146490541469,0.14,0.356,1.26337221339992e-07,SOD3,down
DNAJB1,3.50582620213796e-12,0.636336604500172,0.928,0.897,1.28344791434069e-07,DNAJB1,up
CADPS2,3.56349931797975e-12,-0.54991234367671,0.536,0.694,1.30456146531921e-07,CADPS2,down
SPECC1,3.71332899551685e-12,-0.417394454281279,0.366,0.551,1.35941261196877e-07,SPECC1,down
FAM3A,3.7423169974222e-12,0.272198314613982,0.591,0.389,1.37002482958629e-07,FAM3A,up
PMEPA1,3.78713868193036e-12,-0.47394862921125,0.357,0.552,1.38643360006789e-07,PMEPA1,down
CBX3,3.84535152009229e-12,0.349256648480171,0.83,0.747,1.40774473799059e-07,CBX3,up
UBE2S,3.95479985270722e-12,0.48623621562742,0.83,0.673,1.44781267807758e-07,UBE2S,up
TNFRSF6B,4.21558542141836e-12,-0.73960136727099,0.162,0.39,1.54328366692705e-07,TNFRSF6B,down
NUPR1,4.23351646752012e-12,0.410721238464246,0.77,0.565,1.54984804359444e-07,NUPR1,up
TPD52,4.25164525259842e-12,0.343371551082408,0.757,0.598,1.55648481052376e-07,TPD52,up
SYNC,4.34984690059326e-12,0.290162816000961,0.6,0.4,1.59243545183818e-07,SYNC,up
ADH5,4.38526807881104e-12,0.460650896250623,0.745,0.649,1.60540279097193e-07,ADH5,up
PLXNA4,4.39855424551798e-12,-0.337058081058894,0.013,0.198,1.61026672374168e-07,PLXNA4,down
ANKRD11,4.53123229131254e-12,0.425052326197618,0.889,0.827,1.65883882952661e-07,ANKRD11,up
TMEM97,4.58414542508661e-12,0.279610652729447,0.43,0.222,1.67820979866996e-07,TMEM97,up
PRPF38B,4.68694656270221e-12,0.313739227920141,0.749,0.582,1.71584426713965e-07,PRPF38B,up
PLXNA2,4.69413748195972e-12,0.315237626099607,0.562,0.331,1.71847679077064e-07,PLXNA2,up
HNRNPK,4.73217681038154e-12,0.282834984069123,0.902,0.908,1.73240260851258e-07,HNRNPK,up
COBLL1,4.8957527894919e-12,0.347515076099185,0.766,0.605,1.79228613870509e-07,COBLL1,up
IDH3G,4.94389853700099e-12,0.338596519468414,0.694,0.53,1.80991181541069e-07,IDH3G,up
WDR86-AS1,4.97091086755246e-12,-0.313928615754857,0.009,0.191,1.81980075950228e-07,WDR86-AS1,down
CDKN1A,5.0238198418269e-12,0.527414216542486,0.809,0.654,1.83917020589441e-07,CDKN1A,up
SPAG1,5.14084291598986e-12,-0.467417653018098,0.362,0.556,1.88201118311473e-07,SPAG1,down
SMOX,5.24510913643408e-12,-0.254444760117627,0.115,0.34,1.92018200375715e-07,SMOX,down
CXCL17,5.29330795179508e-12,0.338189781545892,0.834,0.578,1.93782710807266e-07,CXCL17,up
RCC1,5.30568749926606e-12,0.252126637577108,0.617,0.396,1.94235913660631e-07,RCC1,up
DUT,5.38369338990713e-12,0.530530002003073,0.8,0.76,1.9709163131111e-07,DUT,up
PTPRN2,5.65564124629291e-12,-0.252250909867454,0.068,0.276,2.07047370385537e-07,PTPRN2,down
HDAC2,5.71331318311099e-12,0.348006323017427,0.749,0.64,2.0915868232051e-07,HDAC2,up
HSP90B1,5.7146651732577e-12,-0.303064918745171,0.936,0.975,2.09208177327791e-07,HSP90B1,down
SEC61G,5.73245506460928e-12,-0.497510183740578,0.804,0.871,2.09859447460281e-07,SEC61G,down
PNP,5.77421952143873e-12,0.380729160062227,0.685,0.478,2.1138840246035e-07,PNP,up
PRKAR1A,5.79901323309643e-12,-0.417092999245833,0.681,0.791,2.12296075450427e-07,PRKAR1A,down
NR1D1,5.80897241713824e-12,0.275718550734051,0.281,0.113,2.12660671219014e-07,NR1D1,up
BDP1,5.93016490665358e-12,0.340436550125016,0.779,0.635,2.17097407067681e-07,BDP1,up
TMEM232,5.93703105510303e-12,-0.59101684020879,0.043,0.239,2.17348769896267e-07,TMEM232,down
ITPRIPL2,6.17539765935591e-12,0.471193972856641,0.591,0.415,2.2607513291136e-07,ITPRIPL2,up
ASXL1,6.30478144155393e-12,0.336538892884977,0.813,0.589,2.30811743793848e-07,ASXL1,up
CTDSPL2,6.44753583162428e-12,0.317269204870399,0.613,0.42,2.36037839259933e-07,CTDSPL2,up
PHIP,6.64472647723544e-12,0.340698242328615,0.817,0.673,2.43256791605112e-07,PHIP,up
ADM,6.65870888848523e-12,0.547491632427336,0.668,0.452,2.43768673698556e-07,ADM,up
CHST9,6.85673512358824e-12,0.406970000726315,0.596,0.396,2.51018216139442e-07,CHST9,up
DNAJC10,6.97337568319869e-12,-0.37017650799846,0.464,0.636,2.55288310386221e-07,DNAJC10,down
CTSH,7.01045967784514e-12,-0.425122077600991,0.604,0.741,2.56645918346233e-07,CTSH,down
CTNND1,7.07549843969686e-12,0.47643767926867,0.838,0.779,2.59026922378862e-07,CTNND1,up
SERINC2,7.24776355452837e-12,-0.322608639301484,0.604,0.743,2.65333375967729e-07,SERINC2,down
HSP90AA1,7.4826219436525e-12,0.382053186268675,0.979,0.985,2.73931306735174e-07,HSP90AA1,up
KLHL7,7.55924653811006e-12,0.413088604361172,0.519,0.311,2.76736456513671e-07,KLHL7,up
SERPINB2,7.76955034326864e-12,0.852752767633219,0.302,0.128,2.84435468516721e-07,SERPINB2,up
EPAS1,8.0399962939007e-12,0.605658811156848,0.774,0.638,2.94336224323411e-07,EPAS1,up
SELENBP1,8.23897175633404e-12,-0.472333208619401,0.357,0.532,3.01620517027633e-07,SELENBP1,down
KEAP1,8.48784977169062e-12,0.32832476304551,0.643,0.453,3.10731692291822e-07,KEAP1,up
RPS21,8.58836422585194e-12,0.280998063268052,0.97,0.979,3.14411425944214e-07,RPS21,up
NRIP1,8.79806912349802e-12,-0.407729220876208,0.6,0.751,3.22088512542139e-07,NRIP1,down
YTHDC1,8.85000639907774e-12,0.50031953068688,0.83,0.753,3.23989884263837e-07,YTHDC1,up
PPP4R1,8.87484303936268e-12,0.483454939869079,0.8,0.668,3.24899128828028e-07,PPP4R1,up
HNRNPA1,9.13222829147748e-12,0.309412718667013,0.945,0.949,3.34321745522699e-07,HNRNPA1,up
STK38,9.57493694279022e-12,0.386527813663664,0.689,0.521,3.50528866538607e-07,STK38,up
NOP58,9.78604696661574e-12,0.345991208741868,0.779,0.661,3.58257393400836e-07,NOP58,up
SET,9.92411791636409e-12,0.341430605727687,0.906,0.918,3.63312032800173e-07,SET,up
OIP5-AS1,1.01402625211128e-11,0.290500371469086,0.749,0.576,3.7122487063542e-07,OIP5-AS1,up
PRDX1,1.01619395488309e-11,0.478323338730669,0.949,0.933,3.72018444943152e-07,PRDX1,up
SCAPER,1.05997564333454e-11,0.401691695717838,0.762,0.622,3.88046483268341e-07,SCAPER,up
CNOT1,1.06411869889216e-11,0.360016171873909,0.766,0.594,3.89563214477432e-07,CNOT1,up
BCL2L11,1.10698875459055e-11,0.342968614233545,0.566,0.359,4.05257513168053e-07,BCL2L11,up
EPS8,1.11429624065479e-11,-0.450309354622662,0.579,0.752,4.07932710741312e-07,EPS8,down
TXNRD1,1.14183936529531e-11,0.344522001452857,0.702,0.531,4.1801597324096e-07,TXNRD1,up
PRUNE2,1.14329205402041e-11,-0.334068583980165,0.034,0.226,4.18547788056332e-07,PRUNE2,down
TSR2,1.19140164457328e-11,0.291097813188385,0.647,0.449,4.36160228061831e-07,TSR2,up
BLZF1,1.19506485557833e-11,0.337302290487859,0.591,0.391,4.37501292978673e-07,BLZF1,up
CMTM6,1.21089691373985e-11,-0.366858270006783,0.66,0.749,4.43297251151021e-07,CMTM6,down
PCDH7,1.21413796290418e-11,-0.466208095206549,0.736,0.879,4.44483766839592e-07,PCDH7,down
TALDO1,1.30124371756169e-11,0.360419099582162,0.855,0.832,4.76372312562161e-07,TALDO1,up
RANGAP1,1.3060000880211e-11,0.261098596502262,0.515,0.3,4.78113572223644e-07,RANGAP1,up
PA2G4,1.33482308796511e-11,0.33860489760518,0.864,0.8,4.88665384273149e-07,PA2G4,up
SLC20A1,1.38426848613301e-11,0.502669511896504,0.74,0.546,5.06766850088434e-07,SLC20A1,up
SERTAD4-AS1,1.40898078643475e-11,-0.304836661366129,0.2,0.414,5.15813776105899e-07,SERTAD4-AS1,down
GRINA,1.41632516012089e-11,-0.311452183841514,0.4,0.601,5.18502477868657e-07,GRINA,down
NPC2,1.42632817635221e-11,-0.462021616402281,0.86,0.904,5.22164482080781e-07,NPC2,down
AP2M1,1.44440014865261e-11,0.397498838734064,0.8,0.741,5.28780450420236e-07,AP2M1,up
TMEM87A,1.47605169697935e-11,0.543475547546775,0.838,0.739,5.40367765747171e-07,TMEM87A,up
USP43,1.54392315474918e-11,-0.411205393401147,0.289,0.49,5.65214827722126e-07,USP43,down
PLCB4,1.54680395390859e-11,-0.35332458579523,0.094,0.309,5.66269459486394e-07,PLCB4,down
PSMB2,1.55132487828662e-11,0.378488176004819,0.77,0.695,5.67924524691947e-07,PSMB2,up
RHCG,1.59280006114542e-11,1.14485436026721,0.302,0.13,5.83108174384728e-07,RHCG,up
STC1,1.59321663530079e-11,-0.497932355710618,0.111,0.333,5.83260678017265e-07,STC1,down
FOPNL,1.62155183174684e-11,0.262741665579032,0.583,0.359,5.936339100842e-07,FOPNL,up
CREB3L2,1.76576108513307e-11,-0.257322158884053,0.221,0.44,6.46427475656366e-07,CREB3L2,down
UBA6,1.78418186739634e-11,0.329999765200531,0.715,0.548,6.53171139835126e-07,UBA6,up
BTBD3,1.85491798558002e-11,-0.413765927674681,0.391,0.571,6.79066925340988e-07,BTBD3,down
TST,1.864796967001e-11,-0.369962286620347,0.438,0.608,6.82683521649396e-07,TST,down
NEBL,1.90175657518639e-11,0.623843600529344,0.694,0.532,6.96214064609987e-07,NEBL,up
TUFT1,1.96456362105585e-11,0.279655392117792,0.451,0.252,7.19207096032338e-07,TUFT1,up
DAD1,2.0162556389383e-11,-0.386795402482866,0.834,0.897,7.38131026858924e-07,DAD1,down
RPP30,2.12564810761627e-11,0.278022708400837,0.549,0.335,7.78178515717239e-07,RPP30,up
NEDD9,2.14269860425126e-11,-0.459384439880212,0.481,0.679,7.84420532030342e-07,NEDD9,down
REV1,2.16238798863469e-11,0.253049998016541,0.681,0.482,7.91628618759273e-07,REV1,up
DHFR,2.16814988830112e-11,0.434257689321775,0.749,0.573,7.93737992608158e-07,DHFR,up
HSPD1,2.2070016014835e-11,0.386538999846708,0.906,0.898,8.07961216287094e-07,HSPD1,up
DNM3,2.27757387226822e-11,-0.344531731519056,0.153,0.368,8.33797018898673e-07,DNM3,down
APLP2,2.28807837072828e-11,-0.377496954276175,0.906,0.927,8.37642610739915e-07,APLP2,down
RASEF,2.32177800524046e-11,0.367304285851234,0.647,0.412,8.49979709938481e-07,RASEF,up
MZT2A,2.39234873414904e-11,0.365992138261985,0.779,0.675,8.75814948084623e-07,MZT2A,up
INAVA,2.4132076317959e-11,0.278344435636432,0.591,0.391,8.83451181924159e-07,INAVA,up
RPS12,2.41776060330603e-11,-0.342362457795875,0.979,0.988,8.85117979264303e-07,RPS12,down
DDX21,2.45903786551842e-11,0.385682460384279,0.817,0.704,9.00229172187638e-07,DDX21,up
ABHD3,2.46700033565243e-11,0.402245105715278,0.647,0.454,9.03144152878998e-07,ABHD3,up
KHDRBS1,2.53380712297569e-11,0.309479415827287,0.877,0.814,9.27601449650171e-07,KHDRBS1,up
NECTIN2,2.63496341020554e-11,-0.403101868585271,0.681,0.775,9.64633754842145e-07,NECTIN2,down
FAM3C,2.64346925184256e-11,-0.481284835078371,0.672,0.778,9.67747658407041e-07,FAM3C,down
ILF2,2.65654749628468e-11,0.356124907348175,0.796,0.708,9.72535472914859e-07,ILF2,up
FERMT2,2.66120300560035e-11,-0.258129110211579,0.162,0.386,9.74239808320233e-07,FERMT2,down
SPRR2D,2.87552485080546e-11,0.283380631485878,0.102,0.017,1.05270089263137e-06,SPRR2D,up
NDE1,2.89766312628595e-11,0.290545452577745,0.553,0.351,1.06080549390202e-06,NDE1,up
ADGRF1,2.90243952200797e-11,0.547885322421138,0.311,0.14,1.0625540846119e-06,ADGRF1,up
BORCS7,2.94839078248707e-11,-0.287960597015104,0.319,0.531,1.07937638156069e-06,BORCS7,down
UXT,3.00214442167548e-11,0.362456045144327,0.826,0.79,1.09905505133118e-06,UXT,up
KIF16B,3.0121633308502e-11,0.334305282397147,0.587,0.4,1.10272287379095e-06,KIF16B,up
NAA50,3.01536269631905e-11,0.4077662172928,0.783,0.651,1.10389412949544e-06,NAA50,up
LINC00551,3.06948127523091e-11,0.260809053949408,0.145,0.035,1.12370640004928e-06,LINC00551,up
CILP,3.19300174863805e-11,-0.363392983077144,0.013,0.185,1.16892601015891e-06,CILP,down
PLPP5,3.259450460032e-11,-0.381301898292379,0.421,0.607,1.19325221891311e-06,PLPP5,down
C19orf33,3.36619984663284e-11,0.311429606856227,0.813,0.913,1.23233210185381e-06,C19orf33,up
PTPRJ,3.41115633092174e-11,-0.310628378862892,0.196,0.4,1.24879022118714e-06,PTPRJ,down
CEACAM6,3.45476113947864e-11,0.67973018622178,0.426,0.226,1.26475350555174e-06,CEACAM6,up
NCAPD2,3.45698337101446e-11,0.281506229353566,0.438,0.246,1.26556704229468e-06,NCAPD2,up
ANKHD1,3.49360405926282e-11,0.394160207816467,0.851,0.764,1.27897351005552e-06,ANKHD1,up
SGMS2,3.6061774271606e-11,-0.553631958014586,0.587,0.724,1.32018549430923e-06,SGMS2,down
BCL7C,3.74322266135463e-11,0.396313419047271,0.702,0.574,1.37035638409532e-06,BCL7C,up
SCPEP1,3.80073949901797e-11,0.296193522773583,0.834,0.575,1.39141272319549e-06,SCPEP1,up
SLC30A1,3.82851542427187e-11,-0.316658881825983,0.264,0.47,1.40158121167169e-06,SLC30A1,down
ATP11B,3.9034115313848e-11,0.46382330400826,0.698,0.52,1.42899992752466e-06,ATP11B,up
KIF13B,3.90903466049915e-11,-0.518111912102136,0.566,0.667,1.43105849886213e-06,KIF13B,down
FOSL1,3.94253002833342e-11,0.41767918699374,0.672,0.505,1.44332081807258e-06,FOSL1,up
MAL2,4.02136600577664e-11,0.590289744828287,0.804,0.7,1.47218188105477e-06,MAL2,up
RAB40C,4.04537902510174e-11,0.258344805936589,0.472,0.273,1.4809728072995e-06,RAB40C,up
ALDH2,4.24387168503254e-11,-0.376930352301316,0.545,0.714,1.55363898517356e-06,ALDH2,down
ARHGAP21,4.24420603768332e-11,0.289303048699832,0.723,0.497,1.55376138833549e-06,ARHGAP21,up
ABCA12,4.29688375920638e-11,0.25258439774334,0.247,0.095,1.57304617540786e-06,ABCA12,up
TTC9,4.38761011092178e-11,0.354090061423445,0.362,0.181,1.60626018550735e-06,TTC9,up
SNHG1,4.59313746519683e-11,0.294427490418678,0.651,0.446,1.68150169463391e-06,SNHG1,up
EEA1,4.75274338164931e-11,0.362357293441109,0.791,0.645,1.739931824588e-06,EEA1,up
HBEGF,4.76332328701829e-11,0.422091699976397,0.579,0.37,1.74380502214453e-06,HBEGF,up
HNRNPL,4.77875222236942e-11,0.332290956914925,0.881,0.82,1.74945340108722e-06,HNRNPL,up
MIA2,4.80777456360921e-11,-0.393259260820328,0.621,0.729,1.76007818999169e-06,MIA2,down
MAP7D1,4.89272381605508e-11,0.283934064800442,0.613,0.42,1.7911772618196e-06,MAP7D1,up
RPL10,4.97930682437995e-11,0.453625771848866,0.974,0.981,1.82287443533726e-06,RPL10,up
RIN2,5.00695258644553e-11,0.390684765701199,0.723,0.553,1.83299527237184e-06,RIN2,up
SSR3,5.4025824398111e-11,-0.441671613467421,0.651,0.787,1.97783140539045e-06,SSR3,down
PALMD,5.41464022771196e-11,-0.322680685418237,0.285,0.506,1.98224564096307e-06,PALMD,down
PRR15,5.42458440269675e-11,-0.403963542571783,0.2,0.408,1.98588610398325e-06,PRR15,down
JUN,5.59582121217436e-11,0.73943784583181,0.949,0.945,2.04857418756491e-06,JUN,up
EIF4A2,5.65191583385637e-11,0.314200047312088,0.898,0.905,2.06910986761648e-06,EIF4A2,up
PPIB,5.71474483853289e-11,-0.477443448854276,0.936,0.962,2.09211093793851e-06,PPIB,down
GLUL,5.74453316444313e-11,0.694929078937129,0.906,0.868,2.10301614617098e-06,GLUL,up
SYPL1,5.78305694490047e-11,0.363296515978955,0.838,0.743,2.11711931695861e-06,SYPL1,up
SNCAIP,5.8032871291602e-11,-0.663724350577054,0.272,0.451,2.12452538511426e-06,SNCAIP,down
METAP1,6.15249811525804e-11,0.252936201234019,0.621,0.435,2.25236803501482e-06,METAP1,up
