,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
UBA2,3.00019941900194e-12,0.318634307126013,0.737,0.574,1.09834300530242e-07,UBA2,up
LCOR,3.02829144263928e-12,0.315499222452304,0.737,0.546,1.10862721423581e-07,LCOR,up
HLA-DRB5,3.03161142668764e-12,-0.794124073963241,0.568,0.721,1.10984262719608e-07,HLA-DRB5,down
TMEM232,3.06002207486764e-12,-0.857345422504014,0.047,0.256,1.12024348138829e-07,TMEM232,down
BCL10,3.13684081892096e-12,0.26342404522131,0.718,0.468,1.14836605539877e-07,BCL10,up
KLHL20,3.37098150877119e-12,0.272914770421443,0.493,0.274,1.23408262054604e-07,KLHL20,up
RP1,3.43041138577913e-12,-0.897084516297232,0.005,0.198,1.25583930421988e-07,RP1,down
PLPP2,3.43849584320463e-12,-0.365914397330106,0.859,0.881,1.25879894323878e-07,PLPP2,down
CSNK1A1,3.46316043158502e-12,0.341453411407065,0.934,0.902,1.26782840239896e-07,CSNK1A1,up
HDAC1,3.47688430236368e-12,0.324524199646214,0.873,0.755,1.27285257425232e-07,HDAC1,up
CFAP36,3.53532553369229e-12,-0.366271660051571,0.498,0.641,1.29424732462941e-07,CFAP36,down
B9D1,3.62128597701778e-12,-0.398917776703987,0.282,0.47,1.32571658332644e-07,B9D1,down
TARDBP,3.62365771130514e-12,0.379135523013589,0.728,0.547,1.3265848515317e-07,TARDBP,up
GLI3,3.78376425782317e-12,0.292789076213299,0.488,0.267,1.38519825714648e-07,GLI3,up
PLLP,3.9997731108473e-12,-0.333044341172494,0.441,0.607,1.46427693815009e-07,PLLP,down
SARNP,4.09322903567354e-12,0.25442717566083,0.775,0.577,1.49849021766973e-07,SARNP,up
SAMM50,4.11162877000665e-12,-0.312144818192083,0.531,0.66,1.50522617641174e-07,SAMM50,down
CRELD2,4.15381738455155e-12,-0.322824826048491,0.46,0.588,1.52067100631048e-07,CRELD2,down
MTRNR2L12,4.15890309701704e-12,-0.559628286501284,0.958,0.994,1.52253283478697e-07,MTRNR2L12,down
TUBB,4.37971796686408e-12,0.726621864537355,0.869,0.842,1.60337095048927e-07,TUBB,up
ANP32A,4.40306308300191e-12,0.351541028347449,0.831,0.745,1.61191736405617e-07,ANP32A,up
ARPC2,4.54279804054153e-12,0.328690072779074,0.915,0.866,1.66307293466185e-07,ARPC2,up
SLC25A29,4.59771153657100e-12,-0.372206420818605,0.601,0.688,1.68317621642328e-07,SLC25A29,down
PKP4,4.63351395750741e-12,-0.402265151692246,0.775,0.847,1.69628312470389e-07,PKP4,down
MT-CYB,4.79868515878913e-12,-0.317687062140191,0.939,0.992,1.75675064978111e-07,MT-CYB,down
OCIAD1,4.7996897142006e-12,-0.296381925748265,0.761,0.847,1.7571184074717e-07,OCIAD1,down
BSG,4.99519702382649e-12,0.42964398522611,0.944,0.917,1.82869167845264e-07,BSG,up
SUCLG2,4.99724269620859e-12,-0.314745996749891,0.516,0.659,1.829440578655e-07,SUCLG2,down
SNRPA,5.06803676524643e-12,0.321815174616037,0.746,0.573,1.85535757938907e-07,SNRPA,up
ADAM9,5.08942811356357e-12,0.433850349144232,0.761,0.611,1.86318873809449e-07,ADAM9,up
NUDT3,5.33604638076398e-12,-0.318158405281804,0.54,0.651,1.95347321953388e-07,NUDT3,down
HACD2,5.44326724752607e-12,0.320031299008618,0.681,0.489,1.99272570664682e-07,HACD2,up
TCEA1,5.47478052806042e-12,0.337635064959118,0.911,0.859,2.00426240351764e-07,TCEA1,up
CDKL1,5.584371138133e-12,-0.303819288790615,0.155,0.368,2.04438242995911e-07,CDKL1,down
SNAP29,5.75763395745467e-12,0.30116959220867,0.634,0.44,2.10781221548458e-07,SNAP29,up
PTTG1IP,5.75782152307372e-12,-0.359920944939111,0.817,0.887,2.10788088138206e-07,PTTG1IP,down
TACC1,5.85193825153374e-12,-0.38382768148575,0.54,0.669,2.14233607450399e-07,TACC1,down
RHOB,5.98967687668107e-12,-0.802196046216286,0.803,0.87,2.19276080778417e-07,RHOB,down
TPM4,6.0168955226758e-12,0.491192067578057,0.962,0.916,2.20272528189638e-07,TPM4,up
HYOU1,6.18233883598849e-12,-0.381928992161838,0.498,0.625,2.26329242446703e-07,HYOU1,down
RHOU,6.25686916413741e-12,-0.266936579445843,0.15,0.368,2.29057723229907e-07,RHOU,down
FNBP4,6.40824155821103e-12,0.309098618007203,0.836,0.685,2.34599315204548e-07,FNBP4,up
GOLIM4,6.43050773181293e-12,0.29010879360676,0.596,0.387,2.35414457553939e-07,GOLIM4,up
SCGB2A2,6.43139427255718e-12,-3.19291980892618,0,0.186,2.35446912924046e-07,SCGB2A2,down
TMX1,6.46479996972287e-12,0.306969978670242,0.704,0.537,2.36669862091585e-07,TMX1,up
NUDT21,6.55619131433478e-12,0.301502346022972,0.77,0.579,2.40015607826482e-07,NUDT21,up
ARMC8,6.586939644299e-12,0.272127389587871,0.629,0.413,2.41141273438142e-07,ARMC8,up
TMED7,6.63760367608885e-12,-0.326574641290531,0.577,0.683,2.42996032977937e-07,TMED7,down
IGFBP4,6.97215429743907e-12,-0.630328943747989,0.751,0.798,2.55243596674947e-07,IGFBP4,down
RB1CC1,7.07450696411548e-12,0.348980395320207,0.784,0.613,2.58990625449304e-07,RB1CC1,up
B3GALNT1,7.31834529599065e-12,-0.32809656677362,0.23,0.433,2.67917302940922e-07,B3GALNT1,down
CLN6,7.63674316449608e-12,0.259525426639216,0.516,0.315,2.79573530509037e-07,CLN6,up
TSTA3,7.65842928250996e-12,0.313089083203032,0.657,0.478,2.80367437603407e-07,TSTA3,up
ACAT1,7.70220033124938e-12,-0.265919396337294,0.296,0.481,2.81969851926708e-07,ACAT1,down
MT-CO3,7.7218036473519e-12,-0.370128134680486,0.948,0.993,2.82687509725906e-07,MT-CO3,down
KLHL13,7.80846040322157e-12,-0.401935662066394,0.347,0.543,2.85859926901538e-07,KLHL13,down
GMDS,7.87351498193305e-12,-0.448199499088507,0.784,0.849,2.88241509973587e-07,GMDS,down
C15orf40,7.88121420294973e-12,0.25620238028543,0.653,0.426,2.88523370755787e-07,C15orf40,up
PHF3,7.90496920455116e-12,-0.328582378461049,0.657,0.796,2.89393017609413e-07,PHF3,down
ECI1,8.36234190062806e-12,0.334184490637791,0.845,0.784,3.06136974640093e-07,ECI1,up
NDUFA12,8.41006177742394e-12,0.338746717957552,0.85,0.767,3.07883951609713e-07,NDUFA12,up
TIMM13,8.67942330349439e-12,0.388251744306192,0.784,0.67,3.17745007717626e-07,TIMM13,up
BABAM1,8.77268543526751e-12,0.253319440909787,0.742,0.543,3.21159241099708e-07,BABAM1,up
MACROD2,8.86723743854611e-12,-0.360222120405355,0.498,0.653,3.24620695387734e-07,MACROD2,down
RAB32,8.99173414752624e-12,0.40865450182365,0.394,0.213,3.29178395406788e-07,RAB32,up
DMBT1,9.15972395861693e-12,-0.772563139846168,0.014,0.207,3.35328334401007e-07,DMBT1,down
TMEM131,9.20110369306896e-12,-0.402038562819443,0.7,0.761,3.36843205099562e-07,TMEM131,down
CDK14,9.31674527152797e-12,-0.337251713343236,0.324,0.548,3.41076727645368e-07,CDK14,down
SLC35A1,9.83373723213498e-12,-0.261651286334124,0.258,0.448,3.60003286331229e-07,SLC35A1,down
VWA1,1.06250238050716e-11,-0.39611632162959,0.563,0.668,3.88971496479865e-07,VWA1,down
ST13,1.07114735617617e-11,-0.356978976284287,0.878,0.916,3.92136335622533e-07,ST13,down
FBN2,1.08060630087019e-11,-0.257962182076571,0.028,0.228,3.95599160685568e-07,FBN2,down
ZBTB7A,1.09612227961088e-11,0.330250579091531,0.878,0.746,4.01279405342746e-07,ZBTB7A,up
CEACAM7,1.12040921764003e-11,0.338075655138236,0.131,0.034,4.1017061048584e-07,CEACAM7,up
BBOF1,1.12445488570309e-11,-0.391020491489809,0.117,0.327,4.11651689107045e-07,BBOF1,down
CXXC5,1.14262915408775e-11,-0.373797993564357,0.559,0.676,4.18305107019984e-07,CXXC5,down
SQLE,1.15005209824122e-11,0.603701382927608,0.629,0.455,4.21022572645127e-07,SQLE,up
ERN1,1.16165076864815e-11,-0.362281397506566,0.465,0.61,4.252687298944e-07,ERN1,down
PTBP1,1.16681821306056e-11,0.340510031440854,0.836,0.728,4.27160479619342e-07,PTBP1,up
MBP,1.17488455178506e-11,-0.312527982974918,0.709,0.8,4.30113485562993e-07,MBP,down
CHD8,1.21947363898903e-11,0.263504244074887,0.685,0.495,4.46437104497493e-07,CHD8,up
NDUFC2,1.25386894211684e-11,0.737759736850534,0.915,0.918,4.59028881019553e-07,NDUFC2,up
CYC1,1.28897480679391e-11,0.674129055983957,0.831,0.758,4.71880787019184e-07,CYC1,up
PHIP,1.29060485246225e-11,0.334059564525326,0.869,0.7,4.72477530437905e-07,PHIP,up
MRPL13,1.31029366494252e-11,0.380251397388724,0.7,0.528,4.79685407798806e-07,MRPL13,up
RPS16,1.35558668777756e-11,-0.267645626652852,0.991,0.975,4.96266730528485e-07,RPS16,down
UQCRC1,1.39218080699016e-11,0.486007052035345,0.85,0.809,5.09663471631028e-07,UQCRC1,up
TAF7,1.39751582976681e-11,0.25244605989661,0.822,0.624,5.11616570119331e-07,TAF7,up
GTF2F2,1.40750941697763e-11,0.297256199878469,0.624,0.398,5.15275122461342e-07,GTF2F2,up
PLIN5,1.42871819854547e-11,-0.265045889502605,0.066,0.267,5.23039445305512e-07,PLIN5,down
IFT74,1.43574229630611e-11,-0.345664812231504,0.291,0.471,5.25610897254704e-07,IFT74,down
COX5B,1.44395980314733e-11,0.321388300138239,0.944,0.957,5.28619244334205e-07,COX5B,up
HECTD1,1.46275394249092e-11,0.305270399340202,0.845,0.707,5.35499590806502e-07,HECTD1,up
BRMS1,1.47718238716078e-11,0.254231920250933,0.681,0.445,5.40781700115689e-07,BRMS1,up
CFAP69,1.47724279487467e-11,-0.431495202174364,0.164,0.369,5.40803814775667e-07,CFAP69,down
PSMD9,1.49966991749677e-11,0.277297333428077,0.765,0.612,5.49014160096391e-07,PSMD9,up
SH3BGRL2,1.61676755658478e-11,-0.263318221770198,0.272,0.474,5.91882434790124e-07,SH3BGRL2,down
TXLNA,1.77491825484813e-11,0.28156265384015,0.61,0.393,6.49779823917351e-07,TXLNA,up
VDAC1,1.81225044019919e-11,0.392970064403273,0.859,0.748,6.6344676365252e-07,VDAC1,up
SSR1,1.81634662370561e-11,-0.345193042637779,0.709,0.78,6.64946335472386e-07,SSR1,down
CXCL1,1.82021994530896e-11,-1.59776748748126,0.338,0.531,6.66364319778156e-07,CXCL1,down
SMARCC2,1.83824963404977e-11,0.256539153245211,0.793,0.593,6.72964808529282e-07,SMARCC2,up
EBNA1BP2,1.84377183213392e-11,0.256524484310496,0.784,0.608,6.74986430025906e-07,EBNA1BP2,up
LAP3,1.87681019653645e-11,0.311334747850354,0.695,0.526,6.87081444850028e-07,LAP3,up
AURKAIP1,1.9059942298055e-11,0.343253966606589,0.901,0.841,6.97765427589495e-07,AURKAIP1,up
IRS2,1.98821147919949e-11,-0.299751234886097,0.352,0.563,7.2786434042014e-07,IRS2,down
GCLC,2.05630586219783e-11,0.289851550532948,0.573,0.356,7.52793013092003e-07,GCLC,up
TSPO,2.06601843212787e-11,0.436879225970753,0.897,0.913,7.56348687817693e-07,TSPO,up
RPL23,2.10321277166774e-11,-0.338057430429766,0.892,0.93,7.69965163579845e-07,RPL23,down
NAV3,2.10662516397744e-11,-0.3153683014658,0.047,0.243,7.71214406280501e-07,NAV3,down
PRPF19,2.1174912368166e-11,0.279352021032755,0.671,0.486,7.7519236688619e-07,PRPF19,up
NDUFA6,2.2132375856309e-11,0.440767169399973,0.864,0.785,8.10244147723615e-07,NDUFA6,up
SLTM,2.22145121672513e-11,0.343540962922779,0.854,0.763,8.13251075930903e-07,SLTM,up
PPP1R12B,2.23860449610872e-11,0.392406791675955,0.587,0.369,8.1953071998044e-07,PPP1R12B,up
RABGEF1,2.28081410546923e-11,0.382208196025236,0.77,0.6,8.3498323587123e-07,RABGEF1,up
BTBD3,2.3076496814364e-11,-0.281596385843733,0.343,0.542,8.44807471877052e-07,BTBD3,down
PCYOX1,2.3080862009059e-11,-0.316918160973439,0.526,0.638,8.44967277289639e-07,PCYOX1,down
SPAG9,2.31821172860199e-11,0.338619181084949,0.826,0.686,8.48674131723903e-07,SPAG9,up
SLC15A2,2.33400676040562e-11,-0.315667783020547,0.305,0.49,8.54456534916892e-07,SLC15A2,down
USP32,2.40887867265067e-11,0.263525763639956,0.587,0.363,8.81866393270684e-07,USP32,up
ARPC1A,2.43708547675394e-11,0.308811639264457,0.836,0.754,8.9219262218485e-07,ARPC1A,up
FZD10,2.45243383219708e-11,-0.307166592743629,0.23,0.422,8.97811501629028e-07,FZD10,down
RPN2,2.45323687132693e-11,-0.379094436886692,0.859,0.868,8.98105486224075e-07,RPN2,down
PIP5K1B,2.48909571859556e-11,-0.282785283256451,0.16,0.368,9.1123305162065e-07,PIP5K1B,down
TEX14,2.51892637882812e-11,-0.330310649898149,0.146,0.365,9.22153758025186e-07,TEX14,down
HS6ST3,2.63746307252267e-11,-0.288266418809184,0.028,0.22,9.65548856219823e-07,HS6ST3,down
MORN2,2.66912779823287e-11,-0.619407954578328,0.427,0.595,9.77140995655071e-07,MORN2,down
TRPS1,2.73855732618223e-11,-0.516871318780199,0.432,0.671,1.00255845154205e-06,TRPS1,down
RAB1B,2.76903975077761e-11,0.313075691183184,0.845,0.766,1.01371776236217e-06,RAB1B,up
VTCN1,2.77262832246911e-11,-0.449911016374571,0.164,0.378,1.01503150257272e-06,VTCN1,down
BCKDHA,2.79788589485847e-11,0.400218254644984,0.723,0.551,1.02427804724874e-06,BCKDHA,up
TCEA2,2.82015400075016e-11,-0.265340705999125,0.305,0.499,1.03243017813463e-06,TCEA2,down
TPST1,2.84401773903616e-11,0.252609120568365,0.648,0.413,1.04116645408375e-06,TPST1,up
CYSTM1,2.84754512986918e-11,-0.405131730193998,0.718,0.83,1.04245779659381e-06,CYSTM1,down
POLR2H,2.86253675679093e-11,0.357553293861839,0.831,0.73,1.04794608129359e-06,POLR2H,up
CHST6,2.93740297137663e-11,-0.312621335109888,0.235,0.428,1.07535385379127e-06,CHST6,down
SRSF11,3.00130142990205e-11,0.295555848670595,0.934,0.868,1.09874644047284e-06,SRSF11,up
ZNF10,3.06302015699199e-11,-0.281129468359392,0.324,0.504,1.1213410492732e-06,ZNF10,down
TCN2,3.0876100367614e-11,-0.27094577345965,0.188,0.39,1.13034315835798e-06,TCN2,down
HNRNPK,3.1096035357539e-11,0.286695562812514,0.953,0.948,1.13839475840414e-06,HNRNPK,up
TRAPPC4,3.13344991491935e-11,-0.261584324653042,0.315,0.497,1.14712467935283e-06,TRAPPC4,down
VPS29,3.19531276025504e-11,0.336613493809599,0.854,0.73,1.16977204840177e-06,VPS29,up
ATP6AP2,3.20710307245238e-11,-0.27916909305449,0.681,0.791,1.17408836379409e-06,ATP6AP2,down
AKT1,3.22147077718714e-11,0.255020309852011,0.728,0.521,1.17934823682044e-06,AKT1,up
CCNL1,3.3292668577884e-11,0.549143578947428,0.93,0.886,1.21881130396775e-06,CCNL1,up
SLC1A5,3.33108160049019e-11,0.398933719215518,0.812,0.665,1.21947566312345e-06,SLC1A5,up
TP53BP2,3.34732076782899e-11,0.351570666994916,0.685,0.48,1.22542065989451e-06,TP53BP2,up
WFS1,3.49702222411974e-11,-0.28808314711015,0.263,0.448,1.280224866028e-06,WFS1,down
ILF3,3.62184449194927e-11,0.28027537811717,0.878,0.765,1.32592105005771e-06,ILF3,up
MLLT3,3.71708061658101e-11,-0.299811915744052,0.263,0.485,1.36078604292414e-06,MLLT3,down
EIF4A2,3.71791020665435e-11,0.334966088321277,0.939,0.927,1.36108974755409e-06,EIF4A2,up
CARS2,3.84676096807334e-11,-0.273170023122208,0.582,0.673,1.40826072280197e-06,CARS2,down
GSTM1,3.91108387453728e-11,0.495319099035357,0.549,0.369,1.43180869562935e-06,GSTM1,up
METRNL,4.0237614265837e-11,0.355485973213564,0.615,0.413,1.47305882065803e-06,METRNL,up
UBE2A,4.02575137630806e-11,0.28233658855959,0.751,0.594,1.47378732135262e-06,UBE2A,up
TOX4,4.03258661549304e-11,0.270780989831897,0.751,0.578,1.47628963406585e-06,TOX4,up
RSPH1,4.03821333213037e-11,-0.946189705034854,0.094,0.293,1.47834951875961e-06,RSPH1,down
ALDH3A1,4.04450660647600e-11,0.938486753380143,0.507,0.345,1.4806534235648e-06,ALDH3A1,up
BDH1,4.08708332442851e-11,0.278427026151111,0.662,0.445,1.49624033424003e-06,BDH1,up
PTK2,4.13328032852291e-11,0.439510439274614,0.887,0.813,1.51315259546895e-06,PTK2,up
FIBP,4.14449727067502e-11,0.278806447173362,0.681,0.499,1.51725900582142e-06,FIBP,up
CD74,4.27131571508891e-11,-0.508650575298882,0.944,0.938,1.5636859701369e-06,CD74,down
SGCB,4.29429520463061e-11,-0.264798383956167,0.343,0.53,1.57209853146322e-06,SGCB,down
OSCP1,4.34313753400247e-11,-0.302319467581683,0.16,0.369,1.58997921982296e-06,OSCP1,down
SSH3,4.36966696464796e-11,0.271397453392729,0.648,0.429,1.59969137908797e-06,SSH3,up
NRIP1,4.47358635711089e-11,-0.370355134256757,0.746,0.815,1.63773522947473e-06,NRIP1,down
HAX1,4.51735964034295e-11,0.280603775584881,0.765,0.608,1.65376019073315e-06,HAX1,up
ERLIN2,4.54789099823638e-11,-0.296020295137993,0.39,0.531,1.66493741554436e-06,ERLIN2,down
AAMDC,4.54887572216568e-11,0.347353097716685,0.742,0.562,1.66529791312763e-06,AAMDC,up
XPR1,4.57645590789688e-11,-0.435982229791092,0.643,0.772,1.67539474332197e-06,XPR1,down
BPIFB2,4.65846374206571e-11,-0.476371026434871,0,0.173,1.70541699133283e-06,BPIFB2,down
CRIM1,4.66353396042828e-11,-0.327266084188539,0.465,0.667,1.70727314757319e-06,CRIM1,down
AIFM1,4.83765313506806e-11,-0.292529096687932,0.39,0.527,1.77101643621707e-06,AIFM1,down
VAMP3,5.16359573027379e-11,0.30064022684798,0.629,0.436,1.89034076089593e-06,VAMP3,up
COBL,5.18653669411216e-11,-0.3704093666431,0.385,0.605,1.89873921834752e-06,COBL,down
ARID5B,5.25143532044736e-11,-0.371256466351554,0.812,0.88,1.92249795646257e-06,ARID5B,down
NMRAL1,5.34041311401022e-11,0.281176019433801,0.681,0.492,1.955071836908e-06,NMRAL1,up
MYCBP2,5.51197293854870e-11,0.611242929244249,0.746,0.673,2.0178781730733e-06,MYCBP2,up
PDP1,5.69225860372402e-11,0.260561360303197,0.615,0.405,2.08387895223733e-06,PDP1,up
MIA3,5.90929219660275e-11,-0.345747861475629,0.568,0.685,2.1633327802543e-06,MIA3,down
SREBF2,5.99729042886284e-11,0.356356271692702,0.756,0.598,2.1955480531024e-06,SREBF2,up
NDUFB1,6.00315725598644e-11,0.560669881146875,0.897,0.819,2.19769583984408e-06,NDUFB1,up
C12orf57,6.0345061935183e-11,-0.327762389885336,0.854,0.909,2.20917237238511e-06,C12orf57,down
NCL,6.0570219849637e-11,-0.339977015272053,0.92,0.96,2.21741517847536e-06,NCL,down
DDX17,6.08564180663232e-11,-0.350414436986213,0.883,0.929,2.22789260899003e-06,DDX17,down
EIF3A,6.1644378460291e-11,0.32904069554102,0.883,0.843,2.25673905105279e-06,EIF3A,up
SMURF1,6.1918777011874e-11,0.318044266947876,0.803,0.606,2.26678450762769e-06,SMURF1,up
PDAP1,6.52034962330897e-11,0.352360731188605,0.84,0.725,2.38703479359718e-06,PDAP1,up
SPINT1-AS1,6.55399374837277e-11,-0.311022490937024,0.587,0.715,2.39935157134179e-06,SPINT1-AS1,down
TEX264,6.67590383144233e-11,-0.28965590578554,0.573,0.68,2.44398163365272e-06,TEX264,down
AIP,6.92391345797411e-11,0.255042807649929,0.723,0.524,2.53477547782974e-06,AIP,up
CCT3,7.4818836030888e-11,0.365238782695622,0.854,0.797,2.73904276825478e-06,CCT3,up
ZBTB20,7.65018088458993e-11,-0.367114922229749,0.761,0.868,2.80065472003953e-06,ZBTB20,down
REC8,7.82227322756625e-11,0.285015592991334,0.413,0.232,2.86365600587973e-06,REC8,up
DSTN,8.07263630272842e-11,-0.262293915896298,0.934,0.943,2.95531142406585e-06,DSTN,down
RABL6,8.09667087546697e-11,0.292002226095947,0.756,0.567,2.9641102407997e-06,RABL6,up
ATP5PD,8.1625675713606e-11,0.394493208773362,0.925,0.895,2.9882343621994e-06,ATP5PD,up
ABHD14B,8.25872289001729e-11,-0.311320824143949,0.535,0.629,3.02343586280643e-06,ABHD14B,down
PDE7A,8.26670401776073e-11,-0.416215037149008,0.493,0.619,3.02635767386203e-06,PDE7A,down
MOB1A,8.33746544260116e-11,0.252505836291711,0.798,0.629,3.05226272388186e-06,MOB1A,up
CCDC6,8.3516499200909e-11,0.279593521615461,0.826,0.63,3.05745551924608e-06,CCDC6,up
C1orf43,8.44407803991233e-11,0.302259601259605,0.845,0.753,3.0912925296315e-06,C1orf43,up
CNTN4,8.50540691375722e-11,-0.458931325291017,0.042,0.231,3.11374441705738e-06,CNTN4,down
TXNDC15,8.95645161356624e-11,-0.263455357036442,0.366,0.512,3.27886737121047e-06,TXNDC15,down
CCDC170,9.21285935995289e-11,-0.584474843768773,0.028,0.211,3.37273568308515e-06,CCDC170,down
TMEM181,9.31027669930242e-11,-0.288592574747811,0.437,0.588,3.40839919684762e-06,TMEM181,down
CYB5R3,9.45575335439494e-11,-0.292879794451556,0.732,0.8,3.46165674551044e-06,CYB5R3,down
PUM1,9.4644205421887e-11,0.338389811390688,0.864,0.798,3.46482971628986e-06,PUM1,up
ZBTB44,9.46777693450549e-11,-0.285742569907296,0.352,0.523,3.46605845795311e-06,ZBTB44,down
CLIP4,9.99837596726729e-11,0.27824979565601,0.493,0.283,3.66030545785688e-06,CLIP4,up
HMG20B,1.00689228681084e-10,0.381373032547997,0.779,0.677,3.68613197278579e-06,HMG20B,up
SMIM26,1.01939416615255e-10,-0.306469401870053,0.742,0.775,3.73190010286789e-06,SMIM26,down
FOSL2,1.10992735309581e-10,-0.49935454367369,0.751,0.758,4.06333304694843e-06,FOSL2,down
SH3GLB2,1.12083404236929e-10,0.260083293573812,0.761,0.567,4.10326134570972e-06,SH3GLB2,up
CYCS,1.13219970047345e-10,0.300762164570681,0.854,0.787,4.14486988346325e-06,CYCS,up
ACTR2,1.16013790671387e-10,0.298298781324589,0.85,0.709,4.24714886268881e-06,ACTR2,up
MAP2K2,1.18677907944502e-10,0.276318833682534,0.845,0.742,4.34467953194026e-06,MAP2K2,up
HNRNPC,1.19643789310071e-10,0.296203331159028,0.948,0.942,4.38003948285239e-06,HNRNPC,up
ADAR,1.22621349244547e-10,0.353512696568894,0.812,0.716,4.48904497449361e-06,ADAR,up
SSH2,1.23105258697369e-10,0.331792342186948,0.77,0.569,4.50676041565199e-06,SSH2,up
SERPINA5,1.23326827562342e-10,-0.431431352883255,0,0.166,4.51487183022976e-06,SERPINA5,down
RPSA,1.25424789439346e-10,-0.320393961655355,0.944,0.958,4.591676116585e-06,RPSA,down
PPIG,1.25435162870131e-10,0.290425473608134,0.826,0.735,4.59205587751263e-06,PPIG,up
ITCH,1.2764829544403e-10,0.348723163513207,0.765,0.631,4.6730764479105e-06,ITCH,up
LAD1,1.30477807894862e-10,0.383332974986877,0.803,0.723,4.77666206922299e-06,LAD1,up
TOM1,1.31990981625038e-10,-0.283119959268,0.577,0.694,4.83205784631101e-06,TOM1,down
STX17-AS1,1.3233323424715e-10,-0.307333250034763,0.192,0.389,4.8445873725539e-06,STX17-AS1,down
TAF15,1.34733881700692e-10,0.386560190572824,0.85,0.771,4.93247267518064e-06,TAF15,up
PAICS,1.36728054688684e-10,0.280727696789064,0.624,0.46,5.00547735409804e-06,PAICS,up
CHMP5,1.38110281739299e-10,0.43033629606285,0.793,0.653,5.05607930419401e-06,CHMP5,up
TSPYL2,1.38202744678118e-10,-0.394647288852572,0.418,0.563,5.05946427992121e-06,TSPYL2,down
EPN1,1.45118676729122e-10,0.278535172155704,0.77,0.601,5.31264963637643e-06,EPN1,up
TCTN3,1.47243488113598e-10,-0.31611127734091,0.366,0.51,5.39043685635071e-06,TCTN3,down
FKBP4,1.47330509438706e-10,0.410379974239277,0.85,0.713,5.39362262004158e-06,FKBP4,up
GLUD1,1.60333344493585e-10,0.491809563433973,0.878,0.785,5.86964340856564e-06,GLUD1,up
CFD,1.72206946510867e-10,-0.984911679996363,0.521,0.615,6.30432410481632e-06,CFD,down
B4GALNT3,1.72346202003903e-10,-0.34545681499861,0.493,0.645,6.30942210916087e-06,B4GALNT3,down
AKT2,1.76579596649837e-10,0.301479874391177,0.606,0.41,6.46440245375388e-06,AKT2,up
SPIN1,1.79890449190714e-10,-0.333945528764352,0.709,0.745,6.58560945442285e-06,SPIN1,down
SEC63,1.8246994642617e-10,-0.28890604363344,0.718,0.772,6.68004226871567e-06,SEC63,down
P4HTM,1.83539235414519e-10,-0.353731485559153,0.427,0.573,6.71918786929013e-06,P4HTM,down
MAST4,1.87750571814071e-10,0.263351690579849,0.859,0.711,6.87336068354133e-06,MAST4,up
TRIOBP,1.87840662776632e-10,0.281995381817034,0.709,0.538,6.87665882358972e-06,TRIOBP,up
PRPF38B,1.93831530854542e-10,0.301576285168589,0.746,0.575,7.09597851305394e-06,PRPF38B,up
RPS27L,1.94370788803949e-10,-0.337774611796364,0.831,0.861,7.11572020732376e-06,RPS27L,down
REEP5,1.96761092520272e-10,-0.265648341772895,0.85,0.866,7.20322683607465e-06,REEP5,down
CHURC1,2.00116564728359e-10,0.355717366915119,0.798,0.673,7.3260673181405e-06,CHURC1,up
LAMC1,2.03218682903371e-10,-0.363329267699912,0.362,0.533,7.4396327624095e-06,LAMC1,down
KATNBL1,2.13831507804045e-10,0.253033910100316,0.695,0.486,7.82815766919827e-06,KATNBL1,up
PRICKLE2,2.22818701307896e-10,-0.399296913246685,0.117,0.31,8.15716983618075e-06,PRICKLE2,down
MRPL28,2.37870616425393e-10,0.250975623339138,0.714,0.548,8.70820539671722e-06,MRPL28,up
NIPSNAP2,2.45860648344207e-10,-0.264943700873049,0.545,0.661,9.00071247523308e-06,NIPSNAP2,down
TRAPPC6A,2.64926119544942e-10,-0.270519638647738,0.469,0.618,9.69868031042077e-06,TRAPPC6A,down
RING1,2.66782847713012e-10,-0.278556656827329,0.446,0.585,9.76665327192566e-06,RING1,down
RNF19B,2.77166556543616e-10,0.257762138350731,0.634,0.398,1.01467904685053e-05,RNF19B,up
CABCOCO1,2.7940348378812e-10,-0.338737468950892,0.014,0.183,1.02286821379993e-05,CABCOCO1,down
TXNIP,2.84100954541924e-10,-0.448658092434883,0.723,0.817,1.04006518448253e-05,TXNIP,down
P4HB,2.86502948886325e-10,-0.435362723570054,0.953,0.935,1.04885864557795e-05,P4HB,down
CIAO2B,3.01000228597521e-10,0.279340483361268,0.831,0.753,1.10193173687267e-05,CIAO2B,up
CWC25,3.01078082212164e-10,0.277833949860463,0.629,0.396,1.10221675117051e-05,CWC25,up
PHC3,3.11305563851933e-10,0.340290148740071,0.751,0.564,1.13965853870554e-05,PHC3,up
ATP5MC2,3.14830211035588e-10,-0.256040043193766,0.948,0.968,1.15256191958018e-05,ATP5MC2,down
DUT,3.15279868549863e-10,0.578934414095228,0.803,0.76,1.15420807077419e-05,DUT,up
MT-CO1,3.19910486871553e-10,-0.285762718397755,0.953,0.995,1.17116030138807e-05,MT-CO1,down
CDC37,3.34055316196712e-10,0.292894296242921,0.911,0.843,1.22294310706454e-05,CDC37,up
GPS2,3.59626841196531e-10,0.253869432073748,0.789,0.627,1.31655790293638e-05,GPS2,up
